,Source,Target,Weight,Timestamp
33576,5532,4296,1,1408726731.5780098
33577,4768,5635,1,1408727874.2593699
33578,5532,5632,-5,1408727887.09308
33579,5582,5635,5,1408728452.01603
33580,1998,4296,1,1408728888.51075
33581,2020,5413,1,1408728968.45261
33582,4296,5532,1,1408729028.4782
33583,3910,4296,3,1408729083.21563
33584,5413,2020,1,1408729318.71414
33585,4206,5433,1,1408729368.21724
33586,5433,4206,2,1408729597.62384
33587,4296,2338,-10,1408733806.84134
33588,2338,4296,-10,1408733990.02772
33589,4833,3643,2,1408742070.639
33590,1870,4746,3,1408746254.6568599
33591,3643,4833,2,1408754837.92368
33592,2182,4092,3,1408804121.51114
33593,2884,977,10,1408817008.67655
33594,375,3910,1,1408821537.6605198
33595,4423,4183,-10,1408838379.19146
33596,2247,2727,-10,1408838875.73389
33597,2342,3910,2,1408968477.7312698
33598,26,4180,2,1408985704.1133199
33599,4180,26,2,1408986426.33706
33600,3354,5371,1,1408988134.7892199
33601,3728,977,1,1408989203.55468
33602,3910,2939,3,1408996159.85812
33603,2338,5636,-1,1409015990.5716
33604,5512,669,1,1409020860.7067401
33605,669,5512,1,1409020876.12565
33606,3728,5636,-10,1409042770.7666
33607,5371,3354,1,1409059654.4006698
33608,5087,5637,1,1409070859.24358
33609,3378,5638,1,1409072951.57074
33610,5638,3378,1,1409073023.4469
33611,4427,5413,1,1409078960.31379
33612,5413,4427,1,1409079101.86377
33613,5583,26,1,1409086668.11325
33614,3728,1981,-10,1409086668.42531
33615,26,5640,1,1409086684.31037
33616,26,5641,1,1409086703.11821
33617,3728,3668,-10,1409086844.38819
33618,3728,1970,-10,1409086872.89938
33619,2338,3668,-10,1409088161.08249
33620,4768,5639,-1,1409104815.52741
33621,4545,4736,1,1409113314.20416
33622,5419,0,1,1409114582.6338
33623,5419,5388,1,1409114825.3554199
33624,4833,3728,1,1409153632.4686198
33625,2146,556,1,1409154524.0255
33626,2146,3135,1,1409154527.4274302
33627,2146,18,1,1409157873.52415
33628,3646,5642,1,1409158849.68648
33629,5583,5532,-5,1409159829.9068902
33630,5512,5166,5,1409164728.61377
33631,5166,5512,6,1409164736.38134
33632,5319,1971,3,1409171470.4823802
33633,3631,5584,1,1409176112.90995
33634,1764,5584,1,1409180955.80618
33635,5584,1764,1,1409180971.6981401
33636,5584,2257,1,1409185272.1280801
33637,2257,5584,1,1409185298.11746
33638,5419,505,1,1409193974.17769
33639,2247,1275,1,1409196397.3316698
33640,3258,5584,7,1409197370.84987
33641,3910,5363,1,1409217718.6403902
33642,5363,3910,1,1409217824.16241
33643,5550,5414,1,1409227371.3682
33644,1764,5532,-3,1409245726.65433
33645,5512,4427,2,1409262092.21242
33646,4427,5512,2,1409262112.77891
33647,5430,5419,2,1409272948.04109
33648,1469,4471,1,1409278558.41586
33649,4206,5584,1,1409280186.95774
33650,5375,5603,2,1409287657.1449401
33651,5134,5603,10,1409289798.28597
33652,4299,5413,1,1409302882.1629
33653,4559,5532,-10,1409329486.59413
33654,5643,5413,1,1409329619.53212
33655,3396,5644,5,1409331530.65117
33656,5643,5645,10,1409332966.39018
33657,5644,3396,5,1409338166.71145
33658,5645,5643,10,1409341258.0755901
33659,2347,5491,7,1409350869.87637
33660,5491,2347,7,1409351838.06347
33661,3396,5646,8,1409370073.19948
33662,5646,3396,8,1409370324.91706
33663,5646,5502,5,1409370800.8742
33664,5646,5521,8,1409370857.07534
33665,5646,5644,5,1409370913.46313
33666,5646,2526,5,1409371033.11396
33667,5512,5603,5,1409377962.21085
33668,5388,3564,3,1409389011.25785
33669,26,3354,2,1409402903.29087
33670,5646,5647,5,1409405351.19559
33671,5644,5647,5,1409406729.21529
33672,5644,5646,5,1409406745.38656
33673,5647,3396,5,1409408562.89226
33674,5647,5646,5,1409408572.8029099
33675,5647,5644,5,1409408630.62991
33676,3378,2016,1,1409414532.25347
33677,2016,3378,1,1409416741.15124
33678,98,5603,-8,1409431545.0813198
33679,441,5512,2,1409432491.8512
33680,5603,5512,5,1409445479.9574199
33681,153,3564,-1,1409468253.01037
33682,3378,851,1,1409475151.94699
33683,851,3378,1,1409475420.25977
33684,3378,3573,1,1409499406.21892
33685,3573,3378,1,1409499456.90019
33686,0,153,3,1409525335.43723
33687,3751,4366,4,1409543549.5168
33688,4206,2247,6,1409544468.81542
33689,5413,3910,1,1409577360.32525
33690,5413,5643,1,1409577390.74805
33691,4829,5413,1,1409577552.89944
33692,5413,4829,1,1409577842.45173
33693,26,5593,2,1409586411.78534
33694,5644,5648,5,1409586952.74506
33695,5647,5648,5,1409594692.3906
33696,3396,5648,5,1409600862.95383
33697,1310,5549,-1,1409646893.51373
33698,3728,5649,1,1409692501.20572
33699,5649,5603,-5,1409692567.60951
33700,5649,3728,1,1409693003.78441
33701,5649,2247,-1,1409696215.1219802
33702,5134,5363,1,1409697460.65257
33703,5363,5134,1,1409697732.06746
33704,3841,5603,-5,1409700824.62678
33705,2247,5603,5,1409702092.99689
33706,5512,5651,1,1409713884.49685
33707,5651,5512,1,1409714122.70559
33708,5550,5652,2,1409738037.76031
33709,4092,4194,-10,1409764519.91599
33710,4092,5532,-10,1409764544.81386
33711,2117,5532,-10,1409764598.90699
33712,5413,5532,-10,1409764602.34691
33713,5413,4194,-10,1409764736.07765
33714,5512,5532,-10,1409764742.2412698
33715,5584,5586,1,1409783622.3554401
33716,4115,5413,1,1409853918.5289
33717,5413,5550,1,1409854298.8331802
33718,26,5583,1,1409855498.57178
33719,3751,5512,2,1409861759.3496
33720,5512,3751,2,1409861833.8357801
33721,4559,2778,3,1409890654.9703
33722,2778,4559,3,1409890776.89061
33723,5413,5654,1,1409925926.6923401
33724,5413,4115,1,1409926439.9776301
33725,1921,5655,5,1409963306.35833
33726,5134,5656,1,1409973388.58157
33727,1921,1764,4,1409973741.77624
33728,2077,2884,2,1409979128.84105
33729,5544,5657,1,1410006372.03776
33730,5544,5575,1,1410007152.7381198
33731,3497,3564,2,1410026604.5286
33732,3800,3646,2,1410035724.5092099
33733,3646,3800,3,1410035840.96334
33734,3191,5658,4,1410035875.48012
33735,3841,5659,-10,1410098179.92545
33736,2876,5659,-10,1410098200.50582
33737,3910,4430,2,1410104668.6693401
33738,4430,3910,3,1410104857.53092
33739,4430,5660,1,1410105860.8884199
33740,5660,4430,1,1410105899.9911199
33741,2939,3910,5,1410106315.74463
33742,3910,1764,3,1410106372.30534
33743,4423,5643,1,1410110399.43896
33744,5643,4423,1,1410110439.2951
33745,3910,4194,-3,1410124428.72176
33746,3910,5661,-1,1410124441.2199
33747,3910,5532,-5,1410124596.4783099
33748,4471,5532,-10,1410124651.25758
33749,3910,1610,-3,1410125343.06723
33750,3910,3062,-10,1410125444.77564
33751,3910,44,-5,1410125455.82772
33752,3728,5650,2,1410130207.21729
33753,5650,3728,2,1410130269.23353
33754,3910,5413,2,1410171796.61022
33755,1907,5662,1,1410179475.20928
33756,1689,5663,-1,1410182419.32079
33757,3751,5664,1,1410194574.72559
33758,5664,3751,1,1410198100.68704
33759,3800,26,2,1410202456.62336
33760,5512,3573,1,1410208799.6624699
33761,3573,5512,1,1410208800.37492
33762,5467,5433,2,1410216093.38573
33763,5433,5467,2,1410216213.48132
33764,5387,3751,4,1410228881.5354
33765,3751,5387,4,1410228936.2479699
33766,5134,5583,1,1410240183.19388
33767,2938,3910,5,1410268266.33709
33768,1521,1921,-5,1410273607.14055
33769,1921,5665,2,1410285362.7512698
33770,3910,5666,1,1410292907.89401
33771,5666,3910,1,1410293882.03563
33772,5666,26,1,1410293946.2236
33773,5666,5319,1,1410294007.87845
33774,5550,5667,1,1410298638.18566
33775,5442,5668,1,1410356419.87873
33776,1541,5471,4,1410375148.68522
33777,2077,5669,1,1410390963.47825
33778,5319,5532,-5,1410454081.56709
33779,3378,4092,2,1410454415.4679198
33780,977,3579,1,1410468674.70389
33781,5660,3910,1,1410541810.64257
33782,3910,5660,1,1410541834.62643
33783,4206,98,1,1410549809.98341
33784,98,4206,1,1410550250.42719
33785,0,5583,2,1410575569.15606
33786,5647,5670,8,1410602126.15489
33787,5670,5647,8,1410602785.02351
33788,1310,5667,2,1410630046.66392
33789,3631,5550,1,1410631470.6635802
33790,3631,5667,1,1410631488.67535
33791,5433,3275,1,1410642363.47508
33792,3910,2342,3,1410642451.7619
33793,3841,5671,2,1410688586.62049
33794,506,441,2,1410713734.9611099
33795,441,506,1,1410713763.07665
33796,2338,2020,2,1410727396.46416
33797,2020,2338,3,1410727422.33219
33798,1921,5672,9,1410784608.79799
33799,5673,5512,10,1410798293.99674
33800,1689,5432,1,1410812229.07777
33801,5432,1689,2,1410820551.5306401
33802,2182,4528,5,1410885833.7376802
33803,26,5674,3,1410890085.7622302
33804,1998,2338,2,1410895864.1984599
33805,3378,1998,2,1410895881.78419
33806,1998,41,2,1410895954.68839
33807,4427,3378,1,1410898150.6701698
33808,3378,4427,1,1410898186.88915
33809,41,5134,1,1410898861.5545402
33810,1360,4604,-1,1410899176.9505901
33811,5134,41,1,1410900297.2690802
33812,3841,669,3,1410902624.60737
33813,669,3841,1,1410902774.27835
33814,4465,4444,1,1410907345.44484
33815,4444,4465,1,1410907426.03242
33816,3825,3646,-10,1410952230.65471
33817,3825,98,-10,1410952270.79304
33818,1764,3825,-8,1410952787.03951
33819,3356,5433,1,1410952938.21911
33820,5433,3356,1,1410953036.9137
33821,4423,5433,1,1410963020.5497198
33822,5433,4423,1,1410963090.32169
33823,4279,4206,1,1410967488.5835
33824,977,1610,1,1410967659.7502801
33825,5667,549,1,1410987395.68006
33826,5667,3631,2,1410987414.94647
33827,5667,1310,3,1410987455.8431199
33828,5667,5550,3,1410987485.06444
33829,5387,4115,1,1410995040.03913
33830,4115,5387,1,1410998224.29382
33831,2338,5676,1,1411006617.2246199
33832,5676,2338,1,1411006632.96841
33833,26,5339,3,1411023315.51136
33834,5521,5646,5,1411032908.98669
33835,5521,5556,5,1411033351.25578
33836,5521,3631,1,1411033715.62674
33837,3631,5479,1,1411071724.8862
33838,5134,5677,1,1411088426.8901598
33839,5677,2809,1,1411088960.54603
33840,2020,1764,1,1411133073.04879
33841,2247,3623,-10,1411146990.4094698
33842,3378,4833,1,1411149482.1683
33843,4833,3378,1,1411149495.2829401
33844,5442,1310,1,1411150734.72451
33845,5442,5223,1,1411151093.86081
33846,2884,4559,2,1411157416.47138
33847,4559,2884,5,1411157474.2393901
33848,2884,5413,1,1411157509.70784
33849,5356,4829,2,1411158647.73498
33850,5413,2884,1,1411161177.24192
33851,441,3825,-2,1411196389.7362301
33852,5319,5134,2,1411235500.14147
33853,5134,5319,2,1411235528.73024
33854,5319,5603,1,1411243535.0766199
33855,3751,5433,4,1411250062.7651598
33856,5433,3751,4,1411250373.44181
33857,4279,5413,1,1411321721.09052
33858,3378,5678,-1,1411323289.55282
33859,5545,5679,8,1411350404.63397
33860,5679,5545,8,1411350606.93248
33861,4829,2765,1,1411363871.01303
33862,5413,4279,1,1411374724.20411
33863,5660,26,1,1411382868.34672
33864,3825,441,-10,1411391996.28786
33865,3751,5660,1,1411400716.19345
33866,5660,3751,1,1411401610.17795
33867,5454,5680,1,1411413730.59302
33868,5550,5680,1,1411413968.30322
33869,1310,5680,1,1411416366.00789
33870,977,2446,-9,1411495910.64252
33871,4206,4427,3,1411499567.77983
33872,4427,4206,3,1411499604.00732
33873,5644,5670,5,1411500196.5207
33874,5570,1310,2,1411565338.0992599
33875,3378,5603,1,1411569256.5765
33876,5603,3378,2,1411569389.71581
33877,4279,2016,1,1411590599.42614
33878,2016,4279,1,1411590609.29341
33879,4521,4115,4,1411592572.67018
33880,4833,5681,1,1411592674.02478
33881,5681,4833,1,1411592702.02101
33882,5603,5681,2,1411662035.8579998
33883,5681,5603,1,1411662081.37115
33884,5595,5682,1,1411664655.5973
33885,5682,5595,1,1411664724.22727
33886,1907,5319,1,1411667214.8494
33887,5603,5584,3,1411671151.91216
33888,5444,4115,3,1411680032.9280698
33889,1594,3378,1,1411689384.15544
33890,3378,1594,1,1411689418.51323
33891,2338,5666,1,1411691971.76961
33892,26,5660,1,1411715572.03907
33893,5682,3378,1,1411744537.12344
33894,4559,5319,2,1411842068.75457
33895,26,5675,3,1411847496.36188
33896,5675,26,6,1411847563.26582
33897,1310,5494,-1,1411851947.41365
33898,5363,5319,1,1411852208.49291
33899,4768,5494,-1,1411852761.70163
33900,75,851,1,1411858083.80064
33901,851,75,1,1411858137.60689
33902,3631,5411,10,1411865474.48552
33903,3800,5683,1,1411923096.41566
33904,5683,3800,1,1411923288.72558
33905,4559,5222,3,1411924879.23854
33906,3564,5494,3,1411925842.38832
33907,3216,26,1,1411926997.92287
33908,5545,5684,7,1411960344.1838
33909,0,26,4,1411966327.4021301
33910,0,1341,-10,1411966351.79514
33911,0,44,-5,1411966421.0950801
33912,0,864,-5,1411966511.14119
33913,3564,98,-1,1411967502.13317
33914,0,98,4,1411968388.90468
33915,153,5570,-1,1411969406.45908
33916,3579,977,2,1412002305.10272
33917,1310,5432,1,1412009038.13288
33918,4444,3573,1,1412016507.8148801
33919,3573,4444,1,1412016529.18782
33920,5512,5673,-10,1412038997.06847
33921,5682,5673,-10,1412039285.44424
33922,5682,5685,-10,1412039300.95979
33923,851,5686,1,1412079317.05006
33924,5686,851,1,1412079346.76753
33925,1764,0,4,1412124785.553
33926,4634,5603,1,1412181227.68176
33927,441,5319,2,1412191398.20781
33928,5319,441,2,1412191433.7519698
33929,3728,5269,1,1412206122.6207302
33930,3728,5523,1,1412206181.21633
33931,5269,5523,1,1412206222.48291
33932,5269,3728,1,1412206327.95762
33933,5134,1764,1,1412260305.17092
33934,3910,5616,-5,1412262294.9970698
33935,3579,5512,2,1412308079.04018
33936,5512,3579,2,1412308867.7133698
33937,3631,5429,3,1412323621.96089
33938,5429,3631,3,1412330704.07235
33939,5550,3631,1,1412330983.8587801
33940,3646,5502,1,1412336802.51037
33941,1310,2139,-1,1412359314.59131
33942,3646,5687,1,1412367775.43655
33943,5134,69,1,1412539443.49241
33944,69,5134,1,1412539499.87934
33945,3085,3878,2,1412545232.72091
33946,4427,1685,1,1412545662.4223301
33947,1685,4427,1,1412545804.26101
33948,3085,4805,1,1412586008.94943
33949,3085,3191,3,1412590302.3723
33950,3085,3908,3,1412590727.2033699
33951,3646,947,1,1412613843.09409
33952,3910,26,2,1412678697.48557
33953,3564,3646,1,1412690213.83593
33954,1907,2592,-10,1412704304.31105
33955,3800,5512,3,1412709480.9039302
33956,26,2431,4,1412709511.2315302
33957,5512,3800,2,1412709561.89854
33958,5687,5556,5,1412722974.19156
33959,5687,5521,7,1412723057.22116
33960,5687,5506,8,1412723252.5506802
33961,5687,5502,8,1412723272.95184
33962,5506,5687,5,1412725747.6036901
33963,5506,5502,5,1412725836.07915
33964,5521,5687,5,1412725916.84284
33965,3646,5506,1,1412725922.47
33966,5506,3646,1,1412726002.32405
33967,5502,3646,1,1412726180.38138
33968,5506,5521,5,1412727070.11518
33969,5521,5502,5,1412727136.82472
33970,5521,3396,5,1412727161.07771
33971,5502,3396,5,1412727183.70563
33972,5502,5556,3,1412727291.39575
33973,5502,5521,5,1412727482.7081099
33974,5502,5506,5,1412727581.07236
33975,5502,5687,5,1412728134.9225302
33976,3646,2765,1,1412789863.1696
33977,2884,69,1,1412793311.22733
33978,2016,69,1,1412804089.9235
33979,69,2016,1,1412804876.1492698
33980,3646,5479,4,1412808473.43245
33981,3646,3396,1,1412813249.90197
33982,3646,5549,-1,1412820947.94591
33983,3751,4235,1,1412866086.3343
33984,4235,3751,1,1412866126.7518802
33985,1310,5688,1,1412880318.33386
33986,5550,5689,1,1412901707.39817
33987,5550,5690,1,1412902161.68558
33988,1310,5653,-1,1412932049.54799
33989,5375,4206,2,1412946493.26144
33990,1521,1354,6,1412955363.83745
33991,3378,5691,-1,1412967926.74151
33992,3378,4115,4,1412976836.23851
33993,5045,4444,1,1412978893.3515902
33994,3378,2592,-1,1412981613.0392199
33995,5513,1310,3,1412982524.92775
33996,5134,3275,1,1413007066.26001
33997,3275,5134,1,1413029735.05258
33998,3378,5693,1,1413058164.40514
33999,5693,3378,1,1413058185.81638
34000,1310,3825,1,1413111116.70451
34001,35,4168,1,1413145669.67873
34002,3573,4559,4,1413151035.56965
34003,4559,3573,4,1413151147.03439
34004,3396,5687,8,1413245705.48143
34005,1998,3275,2,1413265260.049
34006,5413,5429,1,1413283758.3384
34007,5550,5429,1,1413284525.7752302
34008,4279,18,-10,1413296966.31597
34009,3646,5432,1,1413305545.99954
34010,5430,4829,1,1413310022.96609
34011,4235,3275,1,1413312861.4177
34012,3275,4235,1,1413312889.9023
34013,5432,1310,2,1413322044.83534
34014,5432,5429,1,1413322258.3243802
34015,5432,3631,1,1413322298.60184
34016,4973,5429,1,1413322886.32762
34017,5506,5388,2,1413380602.01858
34018,5388,5506,2,1413380655.79506
34019,5388,505,3,1413380745.5922
34020,26,5695,1,1413382850.6491
34021,26,3216,1,1413382868.61223
34022,26,5696,1,1413382879.95101
34023,1689,5694,1,1413389841.32258
34024,1875,26,6,1413390201.5156
34025,5698,3631,1,1413429306.6983302
34026,5356,5698,1,1413429390.22493
34027,5694,5478,1,1413467632.19909
34028,1310,5699,1,1413477854.59421
34029,3564,5526,3,1413493491.6148698
34030,3751,4669,1,1413493987.92369
34031,4669,3751,1,1413494186.7541199
34032,5682,5700,1,1413500943.11379
34033,5700,5682,2,1413501032.64936
34034,3646,3497,1,1413554198.5344
34035,3564,5692,1,1413559686.21654
34036,1998,1901,4,1413571843.7734199
34037,1310,5526,1,1413587732.35414
34038,5682,26,1,1413648297.10255
34039,3646,5680,-2,1413652430.04295
34040,3646,5639,-2,1413652660.3882802
34041,5134,3728,2,1413687283.9597
34042,3728,5134,2,1413687352.38675
34043,5550,5411,1,1413722016.64243
34044,5702,505,1,1413734615.75441
34045,3564,5703,1,1413753357.9913
34046,3287,3386,1,1413790207.83847
34047,5429,5701,-1,1413802320.6247098
34048,1354,2257,1,1413814532.75569
34049,4465,5603,1,1413815887.0815802
34050,2257,1354,1,1413820336.2379699
34051,4829,5704,10,1413826472.19504
34052,4299,98,1,1413828237.93765
34053,4299,505,1,1413828291.16964
34054,4299,1310,1,1413828302.51621
34055,4299,1689,2,1413828318.51281
34056,2765,4829,3,1413829222.43683
34057,2020,5134,1,1413832522.9660802
34058,5134,2020,1,1413832596.34551
34059,3386,3287,1,1413834889.3231
34060,1310,4299,1,1413837436.65049
34061,3354,3819,2,1413847481.1338
34062,3819,3354,2,1413847610.9796
34063,5388,5429,1,1413904379.09849
34064,5388,3631,2,1413904452.72205
34065,5388,4829,2,1413904511.30229
34066,5388,4768,2,1413904635.03324
34067,4973,4829,1,1413906365.64033
34068,5584,3378,1,1413918247.07694
34069,3378,5584,1,1413919930.76284
34070,5682,5705,1,1413923403.56687
34071,1764,5682,-7,1413926492.7429302
34072,5319,5682,-7,1413926649.2473
34073,5584,5682,-5,1413926701.58041
34074,4444,5595,-1,1413927989.21248
34075,1764,1998,5,1413928888.57293
34076,4115,2570,3,1413929459.9246302
34077,5649,5705,1,1413929758.7002199
34078,41,5603,-1,1413931178.2007
34079,1764,5603,-2,1413931419.2945302
34080,4471,5603,-1,1413933074.82168
34081,4444,5603,1,1413947446.2897198
34082,321,4829,1,1413948372.53619
34083,4471,41,2,1413949105.4922302
34084,3631,5702,1,1413997843.5787
34085,5702,3631,1,1414001518.16091
34086,3752,5706,10,1414022238.3053901
34087,69,4619,2,1414166501.9758
34088,4619,69,2,1414167029.3477
34089,2765,3631,3,1414172228.21179
34090,5134,5638,1,1414175984.40741
34091,5638,5134,1,1414181493.90952
34092,5433,5512,5,1414182214.96106
34093,4427,26,4,1414182374.3372
34094,5433,5707,1,1414187765.6492698
34095,5707,5433,1,1414187800.98507
34096,4619,5705,1,1414201415.07246
34097,5705,4619,1,1414201459.89512
34098,1310,5414,1,1414256333.43908
34099,5556,5506,2,1414283172.36768
34100,5556,3396,5,1414283567.68016
34101,5556,5521,4,1414283702.47945
34102,5556,5502,5,1414283777.11937
34103,5556,5687,5,1414283973.44135
34104,5414,5708,1,1414326997.0369
34105,5708,5414,1,1414327282.58469
34106,5708,1310,1,1414327583.4463902
34107,851,0,1,1414341204.86906
34108,1310,5708,1,1414355567.0539
34109,3910,5433,2,1414365934.2479599
34110,5433,3910,4,1414365968.5666099
34111,3910,5181,2,1414366103.7330198
34112,3910,5709,1,1414367844.75331
34113,5709,3910,4,1414369146.63171
34114,2093,5543,1,1414391229.19692
34115,2093,4810,5,1414391295.4919
34116,3910,98,1,1414401426.8101301
34117,3573,4235,2,1414443150.2993698
34118,4235,3573,2,1414443325.66865
34119,3728,5549,-10,1414444655.2018301
34120,3910,1901,2,1414447122.32599
34121,5709,1901,6,1414447987.8254302
34122,5388,4973,1,1414482634.50879
34123,3910,5602,1,1414483938.21956
34124,69,1485,1,1414513565.88084
34125,1485,69,1,1414513711.0142
34126,5134,5584,1,1414528422.14846
34127,5707,5134,2,1414538845.01949
34128,5134,5707,1,1414538953.7049198
34129,4235,5707,1,1414539924.39123
34130,5707,4235,1,1414539973.43086
34131,5506,2931,-1,1414542038.2553802
34132,5506,5429,1,1414542266.86971
34133,2016,5707,1,1414543340.06351
34134,5707,2016,1,1414543731.43984
34135,4559,5707,2,1414549801.17027
34136,5707,4559,2,1414550205.33238
34137,4413,5707,1,1414553735.40124
34138,5707,4413,1,1414553846.44497
34139,5429,5388,1,1414556260.79544
34140,5429,3646,2,1414557967.86098
34141,5429,5506,1,1414558193.33949
34142,3378,4206,2,1414601432.02177
34143,5505,4299,1,1414611013.81895
34144,4444,5707,1,1414616984.08285
34145,5707,4444,1,1414617159.0803099
34146,5506,2765,2,1414622265.87646
34147,2765,5506,2,1414622369.18725
34148,2765,5413,1,1414624430.76034
34149,5526,3564,2,1414698240.8856099
34150,5526,4768,2,1414709222.44179
34151,5519,26,7,1414757525.7098
34152,5505,26,1,1414778955.51504
34153,3523,4444,1,1414783454.31295
34154,1310,4471,2,1414792892.19388
34155,2765,5710,6,1414815869.79923
34156,3497,4471,2,1414847190.71009
34157,3910,1718,3,1414861115.24719
34158,321,4559,1,1414904421.04946
34159,26,5712,1,1415031066.99233
34160,5712,26,2,1415031329.17993
34161,3751,69,1,1415032507.12797
34162,69,3751,1,1415032574.95948
34163,4206,4829,5,1415032876.27993
34164,4833,5549,1,1415053465.23775
34165,1998,69,3,1415053868.4832401
34166,3631,5549,-3,1415053948.07632
34167,4235,5349,1,1415057380.6544
34168,3275,1998,2,1415058631.16368
34169,3275,4115,5,1415060166.87571
34170,3275,69,1,1415060227.22944
34171,4973,5432,1,1415068095.63331
34172,5428,4206,2,1415077289.45224
34173,4206,5428,2,1415078023.5948
34174,5506,5713,4,1415110155.0580401
34175,1310,5506,2,1415113250.8912401
34176,5428,69,1,1415125270.14684
34177,69,5428,1,1415125308.04947
34178,1352,18,2,1415126014.38797
34179,3643,5714,1,1415160416.19004
34180,5429,5539,1,1415186972.7195199
34181,4521,5684,1,1415217743.72823
34182,5684,4521,1,1415217873.3194401
34183,1594,4444,1,1415217881.88179
34184,4206,1998,4,1415226809.60435
34185,1998,4206,4,1415226968.67318
34186,4115,1594,2,1415233557.45538
34187,1594,4115,2,1415233594.8357198
34188,5521,5715,5,1415261527.4059598
34189,5521,5429,1,1415261910.75996
34190,5550,1907,9,1415277988.5172698
34191,5715,5521,5,1415290366.88504
34192,4444,5382,-1,1415324218.35146
34193,5519,5716,1,1415355022.39816
34194,5716,5519,1,1415355064.3684
34195,4092,5717,1,1415368234.85868
34196,1907,4092,8,1415368404.32864
34197,5717,4092,1,1415368422.7560802
34198,5388,5718,1,1415399452.92471
34199,3379,5134,2,1415475200.27157
34200,5134,3379,2,1415475236.88913
34201,3564,1689,4,1415475971.2683
34202,5432,505,2,1415485875.98218
34203,5432,3646,1,1415486013.1236901
34204,4206,2570,1,1415492431.0441198
34205,2338,5134,1,1415494022.50264
34206,2247,3728,2,1415569629.82701
34207,5544,3908,8,1415608419.77973
34208,3908,5544,2,1415608835.65345
34209,977,4431,1,1415650571.19386
34210,3646,5719,2,1415706019.80351
34211,5719,5479,2,1415721658.3573802
34212,5702,441,2,1415721696.9303699
34213,5719,3646,1,1415728186.97992
34214,5134,4824,1,1415729377.01044
34215,4824,5134,1,1415729412.23109
34216,4444,4505,1,1415762659.5579
34217,4505,4444,2,1415762692.34313
34218,4444,4427,2,1415765204.4323199
34219,4427,4444,2,1415765283.95411
34220,5413,0,7,1415789728.44019
34221,5413,1689,1,1415789761.5072901
34222,5413,3564,1,1415790298.67738
34223,5413,1469,1,1415790316.26475
34224,1310,5719,1,1415889404.85258
34225,5134,2675,2,1415900837.74021
34226,4824,3378,1,1415901904.0796402
34227,4559,4034,1,1415902293.29586
34228,4034,4559,1,1415902410.96124
34229,2675,5134,5,1415903438.66593
34230,3910,2016,3,1415904459.1175098
34231,2016,3910,2,1415915755.23436
34232,75,26,3,1415917361.00801
34233,4619,4775,1,1415917361.78618
34234,4775,4619,1,1415917383.19131
34235,26,75,3,1415917455.3388698
34236,3573,3356,8,1415921870.81472
34237,26,5505,1,1415986880.91648
34238,26,5720,1,1415986896.42521
34239,75,5721,1,1416018176.57436
34240,5721,75,1,1416018193.18436
34241,4829,1998,2,1416057078.8935
34242,5388,5413,1,1416071731.1867
34243,3378,4465,2,1416075025.65166
34244,4465,3378,2,1416075491.25758
34245,1310,5,-10,1416082731.4842598
34246,3378,5467,1,1416144941.0385802
34247,5467,3378,1,1416144971.33041
34248,1293,5722,1,1416172240.71077
34249,3378,1293,1,1416172247.30283
34250,1293,3378,1,1416172261.6373599
34251,5723,5479,1,1416176156.99214
34252,3646,5521,1,1416227442.78141
34253,4521,5707,3,1416242321.56621
34254,5502,5715,1,1416253053.63696
34255,75,3910,1,1416264750.9325302
34256,3910,75,1,1416264932.95051
34257,5707,4521,5,1416271550.76527
34258,4559,4833,1,1416279591.11756
34259,4833,4559,1,1416279664.84899
34260,1521,321,5,1416373947.4096
34261,26,5705,2,1416383329.8508801
34262,5705,26,2,1416383467.43469
34263,5705,5682,-10,1416383770.45462
34264,321,1521,5,1416426893.56573
34265,2748,5382,-5,1416432406.0391
34266,5467,2084,1,1416444352.65675
34267,2084,5467,1,1416444392.34604
34268,4115,5707,1,1416522040.5961301
34269,5707,4115,1,1416523130.47609
34270,1998,4215,1,1416524839.50396
34271,3354,4559,4,1416527838.46335
34272,4559,3354,4,1416527937.76263
34273,3646,5724,2,1416541450.93106
34274,5724,5479,2,1416541524.23931
34275,5467,5725,1,1416563039.4973302
34276,5725,5467,1,1416563178.4050698
34277,3378,1521,2,1416585872.30395
34278,1521,3378,3,1416586351.29618
34279,5429,5502,1,1416620836.71262
34280,5429,5687,1,1416621016.99495
34281,4559,3751,4,1416688177.05448
34282,5726,5711,1,1416690805.6712801
34283,5053,69,1,1416705694.08128
34284,69,5053,1,1416705778.07812
34285,4219,4182,1,1416707452.73441
34286,75,4279,1,1416717169.6608698
34287,4279,75,1,1416717191.11017
34288,4219,5603,1,1416720321.35529
34289,3646,5723,1,1416791487.43531
34290,3646,5571,3,1416792005.47196
34291,5643,5727,1,1416802048.1567302
34292,5727,5643,3,1416802089.9465802
34293,4465,4115,6,1416859996.56109
34294,4115,4465,2,1416860081.43077
34295,5467,3910,2,1416926304.53181
34296,5707,4092,3,1416934888.4344802
34297,3910,5467,1,1416955323.6535199
34298,26,5711,4,1416985756.60937
34299,2338,5728,1,1416992755.7374198
34300,5728,2338,1,1416994607.8429
34301,5728,2204,1,1416994823.14366
34302,5728,5729,1,1417025818.47083
34303,5729,5728,1,1417027894.44689
34304,3564,5479,1,1417031266.7822099
34305,5134,5730,1,1417033844.67238
34306,5730,5134,1,1417034077.63971
